"","your_lowest","last_pile","your_hand_size","other_hand_size","prob_you_lowest"
"9090",27,12,3,5,27.499358974359
"9091",27,12,4,1,77.6729809104258
"9092",27,12,4,2,60.22
"9093",27,12,4,3,47.031091180867
"9094",27,12,4,4,37.3997010463378
"9095",27,12,4,5,29.0765140324963
"9096",27,12,5,1,78.3740131578947
"9097",27,12,5,2,62.033275862069
"9098",27,12,5,3,48.4116751269036
"9099",27,12,5,4,38.191610738255
"9100",27,12,5,5,30.5784148397976
"9101",27,13,1,1,74
"9102",27,13,1,2,54
"9103",27,13,1,3,41.4
"9104",27,13,1,4,28.1
"9105",27,13,1,5,21.2
"9106",27,13,2,1,75.4916473317865
"9107",27,13,2,2,57.0187570621469
"9108",27,13,2,3,42.4814988290398
"9109",27,13,2,4,32.3677309007982
"9110",27,13,2,5,24.0747685185185
"9111",27,13,3,1,76.5848202396804
"9112",27,13,3,2,58.4295865633075
"9113",27,13,3,3,45.3608194622279
"9114",27,13,3,4,34.4221932114882
"9115",27,13,3,5,26.5758127438231
"9116",27,13,4,1,77.3150537634409
"9117",27,13,4,2,59.2407176287051
"9118",27,13,4,3,46.2552282768778
"9119",27,13,4,4,36.4303405572755
"9120",27,13,4,5,27.2626524390244
"9121",27,13,5,1,78.2379061371841
"9122",27,13,5,2,59.7411231884058
"9123",27,13,5,3,48.5523985239852
"9124",27,13,5,4,38.1005172413793
"9125",27,13,5,5,31.514188034188
"9126",27,14,1,1,73.3
"9127",27,14,1,2,54.8
"9128",27,14,1,3,41
"9129",27,14,1,4,30.6
"9130",27,14,1,5,23.4
"9131",27,14,2,1,75.2944964871194
"9132",27,14,2,2,56.5161781946073
"9133",27,14,2,3,42.7743023255814
"9134",27,14,2,4,32.0502283105023
"9135",27,14,2,5,23.9735537190083
"9136",27,14,3,1,76.174649859944
"9137",27,14,3,2,58.3838753387534
"9138",27,14,3,3,44.2864314789688
"9139",27,14,3,4,33.4115691489362
"9140",27,14,3,5,26.1009296148738
"9141",27,14,4,1,76.8663349917081
"9142",27,14,4,2,59.0090311986864
"9143",27,14,4,3,45.4630182421227
"9144",27,14,4,4,35.96224
"9145",27,14,4,5,26.814088820827
"9146",27,14,5,1,77.4411428571429
"9147",27,14,5,2,60.1447272727273
"9148",27,14,5,3,47.9904761904762
"9149",27,14,5,4,38.0247572815534
"9150",27,14,5,5,27.9767578125
"9151",27,15,1,1,72.1
"9152",27,15,1,2,55.5
"9153",27,15,1,3,39.5
"9154",27,15,1,4,29.4
"9155",27,15,1,5,23
"9156",27,15,2,1,75.206301050175
"9157",27,15,2,2,56.81598062954
"9158",27,15,2,3,42.7877672209026
"9159",27,15,2,4,32.0399289099526
"9160",27,15,2,5,24.2264808362369
"9161",27,15,3,1,75.9523272214387
"9162",27,15,3,2,57.000979020979
"9163",27,15,3,3,44.3677966101695
"9164",27,15,3,4,33.4427419354839
"9165",27,15,3,5,25.4336134453781
"9166",27,15,4,1,76.2770247933884
"9167",27,15,4,2,58.501821192053
"9168",27,15,4,3,45.2357512953368
"9169",27,15,4,4,34.2751633986928
"9170",27,15,4,5,26.8045762711864
"9171",27,15,5,1,76.9651837524178
"9172",27,15,5,2,59.4364173228347
"9173",27,15,5,3,47.1884462151394
"9174",27,15,5,4,36.1795719844358
"9175",27,15,5,5,29.4227180527383
"9176",27,16,1,1,74.4
"9177",27,16,1,2,55.7
"9178",27,16,1,3,40.3
"9179",27,16,1,4,31.8
"9180",27,16,1,5,24
"9181",27,16,2,1,75.4112426035503
"9182",27,16,2,2,56.2310344827586
"9183",27,16,2,3,42.0537278106509
"9184",27,16,2,4,31.9648711943794
"9185",27,16,2,5,23.9827218934911
"9186",27,16,3,1,75.7264993026499
"9187",27,16,3,2,57.0082738944365
"9188",27,16,3,3,43.8220143884892
"9189",27,16,3,4,33.5794617563739
"9190",27,16,3,5,25.6131355932203
"9191",27,16,4,1,76.2261016949153
"9192",27,16,4,2,58.4963455149502
"9193",27,16,4,3,43.6810231023102
"9194",27,16,4,4,33.8605657237937
"9195",27,16,4,5,26.2587458745875
"9196",27,16,5,1,76.6900199600798
"9197",27,16,5,2,59.2035269709544
"9198",27,16,5,3,46.0206751054852
"9199",27,16,5,4,34.0734151329243
"9200",27,16,5,5,27.5919587628866
"9201",27,17,1,1,78
"9202",27,17,1,2,52.4
"9203",27,17,1,3,38.7
"9204",27,17,1,4,29.8
"9205",27,17,1,5,21.4
"9206",27,17,2,1,75.0361502347418
"9207",27,17,2,2,55.8200239808153
"9208",27,17,2,3,42.261684460261
"9209",27,17,2,4,32.0091981132075
"9210",27,17,2,5,23.7423586040915
"9211",27,17,3,1,75.6551204819277
"9212",27,17,3,2,57.1116022099448
"9213",27,17,3,3,43.3321985815603
"9214",27,17,3,4,32.5764179104478
"9215",27,17,3,5,24.0301587301587
"9216",27,17,4,1,75.7728752260398
"9217",27,17,4,2,57.3015706806283
"9218",27,17,4,3,43.4120071684588
"9219",27,17,4,4,33.0793906810036
"9220",27,17,4,5,25.90826306914
"9221",27,17,5,1,76.4279642058166
"9222",27,17,5,2,59.2572052401747
"9223",27,17,5,3,45.0860262008734
"9224",27,17,5,4,34.4510822510822
"9225",27,17,5,5,27.5437641723356
"9226",27,18,1,1,76.1
"9227",27,18,1,2,55.7
"9228",27,18,1,3,41
"9229",27,18,1,4,29.6
"9230",27,18,1,5,20.9
"9231",27,18,2,1,74.8580568720379
"9232",27,18,2,2,56.1296388542964
"9233",27,18,2,3,42.3258261933905
"9234",27,18,2,4,31.2616995073892
"9235",27,18,2,5,23.4842490842491
"9236",27,18,3,1,75.3174652241113
"9237",27,18,3,2,56.2595744680851
"9238",27,18,3,3,43.2740121580547
"9239",27,18,3,4,32.2997019374069
"9240",27,18,3,5,25.1564417177914
"9241",27,18,4,1,75.7897247706422
"9242",27,18,4,2,56.7411334552102
"9243",27,18,4,3,43.7780303030303
"9244",27,18,4,4,32.9965391621129
"9245",27,18,4,5,24.9635316698656
"9246",27,18,5,1,75.5959810874704
"9247",27,18,5,2,58.6676148796499
"9248",27,18,5,3,44.4142548596112
"9249",27,18,5,4,33.7341981132075
"9250",27,18,5,5,27.4895089285714
"9251",27,19,1,1,73.2
"9252",27,19,1,2,58.6
"9253",27,19,1,3,39.4
"9254",27,19,1,4,30.4
"9255",27,19,1,5,20.7
"9256",27,19,2,1,74.8907228915663
"9257",27,19,2,2,55.9204207920792
"9258",27,19,2,3,41.496282527881
"9259",27,19,2,4,30.9398742138365
"9260",27,19,2,5,23.1093052109181
"9261",27,19,3,1,75.1532526475038
"9262",27,19,3,2,56.4368975903614
"9263",27,19,3,3,42.9095461658842
"9264",27,19,3,4,32.6359208523592
"9265",27,19,3,5,23.8378214826021
"9266",27,19,4,1,75.3711198428291
"9267",27,19,4,2,57.1330769230769
"9268",27,19,4,3,43.111216730038
"9269",27,19,4,4,33.1921370967742
"9270",27,19,4,5,25.0358565737052
"9271",27,19,5,1,75.3367298578199
"9272",27,19,5,2,57.3233644859813
"9273",27,19,5,3,43.6223039215686
"9274",27,19,5,4,33.2056603773585
"9275",27,19,5,5,27.7512254901961
"9276",27,20,1,1,76.2
"9277",27,20,1,2,56.5
"9278",27,20,1,3,41.3
"9279",27,20,1,4,30.3
"9280",27,20,1,5,20.1
"9281",27,20,2,1,74.6037990196078
"9282",27,20,2,2,55.7647940074906
"9283",27,20,2,3,41.3162673392182
"9284",27,20,2,4,31.2271122320303
"9285",27,20,2,5,22.8650127226463
"9286",27,20,3,1,74.9342271293375
"9287",27,20,3,2,56.6146645865835
"9288",27,20,3,3,42.6291056910569
"9289",27,20,3,4,32.1084639498433
"9290",27,20,3,5,24.2667189952904
"9291",27,20,4,1,75.4322381930185
"9292",27,20,4,2,57.157358490566
"9293",27,20,4,3,41.9493177387914
"9294",27,20,4,4,31.9523540489642
"9295",27,20,4,5,26.2801158301158
"9296",27,20,5,1,75.6760820045558
"9297",27,20,5,2,57.4868556701031
"9298",27,20,5,3,43.3627968337731
"9299",27,20,5,4,34.5966836734694
"9300",27,20,5,5,25.179012345679
"9301",27,21,1,1,76
"9302",27,21,1,2,56.1
"9303",27,21,1,3,41.6
"9304",27,21,1,4,28.7
"9305",27,21,1,5,23.4
"9306",27,21,2,1,74.5633209417596
"9307",27,21,2,2,55.4498740554156
"9308",27,21,2,3,41.3260273972603
"9309",27,21,2,4,30.7571785268414
"9310",27,21,2,5,22.7265706806283
"9311",27,21,3,1,75.1137007874016
"9312",27,21,3,2,56.7373015873016
"9313",27,21,3,3,42.0357030015798
"9314",27,21,3,4,32.0523349436393
"9315",27,21,3,5,23.8607907742998
"9316",27,21,4,1,74.8076771653543
"9317",27,21,4,2,55.6801268498943
"9318",27,21,4,3,43.3910179640719
"9319",27,21,4,4,31.8575396825397
"9320",27,21,4,5,25.0677865612648
"9321",27,21,5,1,75.2105527638191
"9322",27,21,5,2,58.1905013192612
"9323",27,21,5,3,42.7486910994764
"9324",27,21,5,4,33.539847715736
"9325",27,21,5,5,25.1608
"9326",27,22,1,1,74.8
"9327",27,22,1,2,52.6
"9328",27,22,1,3,40.3
"9329",27,22,1,4,29.3
"9330",27,22,1,5,20.3
"9331",27,22,2,1,74.8158163265306
"9332",27,22,2,2,55.6326343381389
"9333",27,22,2,3,41.2348659003831
"9334",27,22,2,4,30.4640050697085
"9335",27,22,2,5,22.7569796954315
"9336",27,22,3,1,74.5543147208122
"9337",27,22,3,2,56.4397188049209
"9338",27,22,3,3,42.897138047138
"9339",27,22,3,4,31.3042857142857
"9340",27,22,3,5,23.6622516556291
"9341",27,22,4,1,75.039347826087
"9342",27,22,4,2,56.2398706896552
"9343",27,22,4,3,41.720987654321
"9344",27,22,4,4,31.70022172949
"9345",27,22,4,5,23.9632034632035
"9346",27,22,5,1,75.5249249249249
"9347",27,22,5,2,57.1189504373178
"9348",27,22,5,3,42.9477777777778
"9349",27,22,5,4,33.3647928994083
"9350",27,22,5,5,25.0513966480447
"9351",27,23,1,1,72.1
"9352",27,23,1,2,57.3
"9353",27,23,1,3,39.2
"9354",27,23,1,4,30.1
"9355",27,23,1,5,21.2
"9356",27,23,2,1,74.5069230769231
"9357",27,23,2,2,55.3062992125984
"9358",27,23,2,3,41.0989417989418
"9359",27,23,2,4,30.4542893725992
"9360",27,23,2,5,22.3042912873862
"9361",27,23,3,1,74.5616013071895
"9362",27,23,3,2,56.0367088607595
"9363",27,23,3,3,42.3647266313933
"9364",27,23,3,4,31.5212802768166
"9365",27,23,3,5,23.4665562913907
"9366",27,23,4,1,74.4772828507795
"9367",27,23,4,2,56.0046563192905
"9368",27,23,4,3,42.8127232142857
"9369",27,23,4,4,31.6322510822511
"9370",27,23,4,5,23.5196428571429
"9371",27,23,5,1,74.7786931818182
"9372",27,23,5,2,56.5078313253012
"9373",27,23,5,3,43.7274691358025
"9374",27,23,5,4,31.2028985507246
"9375",27,23,5,5,25.703550295858
"9376",27,24,1,1,74.6
"9377",27,24,1,2,55.1
"9378",27,24,1,3,39
"9379",27,24,1,4,31
"9380",27,24,1,5,19.8
"9381",27,24,2,1,74.5986376021798
"9382",27,24,2,2,55.5622489959839
"9383",27,24,2,3,41.5599472990777
"9384",27,24,2,4,30.2462351387054
"9385",27,24,2,5,22.6492656875834
"9386",27,24,3,1,74.5031141868512
"9387",27,24,3,2,55.3072041166381
"9388",27,24,3,3,41.8052542372881
"9389",27,24,3,4,30.7149741824441
"9390",27,24,3,5,23.8260948905109
"9391",27,24,4,1,74.9652482269504
"9392",27,24,4,2,55.6267123287671
"9393",27,24,4,3,42.3217289719626
"9394",27,24,4,4,31.8221238938053
"9395",27,24,4,5,24.1285382830626
"9396",27,24,5,1,74.5737003058104
"9397",27,24,5,2,56.2929032258065
"9398",27,24,5,3,43.5342019543974
"9399",27,24,5,4,33.050974025974
"9400",27,24,5,5,24.8923322683706
"9401",27,25,1,1,73.2
"9402",27,25,1,2,56.2
"9403",27,25,1,3,40.4
"9404",27,25,1,4,29.1
"9405",27,25,1,5,22.5
"9406",27,25,2,1,74.7371657754011
"9407",27,25,2,2,55.4667984189723
"9408",27,25,2,3,41.1191256830601
"9409",27,25,2,4,30.5173333333333
"9410",27,25,2,5,22.5795918367347
"9411",27,25,3,1,74.3333333333333
"9412",27,25,3,2,55.455421686747
"9413",27,25,3,3,42.1046125461255
"9414",27,25,3,4,31.9335097001764
"9415",27,25,3,5,22.9482882882883
"9416",27,25,4,1,74.6138271604938
"9417",27,25,4,2,55.6072769953052
"9418",27,25,4,3,41.604578313253
"9419",27,25,4,4,32.2326923076923
"9420",27,25,4,5,24.6391625615764
"9421",27,25,5,1,75.3336363636364
"9422",27,25,5,2,56.122866894198
"9423",27,25,5,3,42.9476510067114
"9424",27,25,5,4,32.3627062706271
"9425",27,25,5,5,25.662012987013
"9426",27,26,1,1,100
"9427",27,26,1,2,100
"9428",27,26,1,3,100
"9429",27,26,1,4,100
"9430",27,26,1,5,100
"9431",27,26,2,1,100
"9432",27,26,2,2,100
"9433",27,26,2,3,100
"9434",27,26,2,4,100
"9435",27,26,2,5,100
"9436",27,26,3,1,100
"9437",27,26,3,2,100
"9438",27,26,3,3,100
"9439",27,26,3,4,100
"9440",27,26,3,5,100
"9441",27,26,4,1,100
"9442",27,26,4,2,100
"9443",27,26,4,3,100
"9444",27,26,4,4,100
"9445",27,26,4,5,100
"9446",27,26,5,1,100
"9447",27,26,5,2,100
"9448",27,26,5,3,100
"9449",27,26,5,4,100
"9450",27,26,5,5,100
"9451",28,0,1,1,73.3
"9452",28,0,1,2,51.9
"9453",28,0,1,3,35.8
"9454",28,0,1,4,27.8
"9455",28,0,1,5,19.7
"9456",28,0,2,1,76.3752
"9457",28,0,2,2,58.5083
"9458",28,0,2,3,45.2209
"9459",28,0,2,4,35.5454
"9460",28,0,2,5,27.7753
"9461",28,0,3,1,78.7358
"9462",28,0,3,2,62.9461
"9463",28,0,3,3,51.8747
"9464",28,0,3,4,42.8516
"9465",28,0,3,5,35.1213
"9466",28,0,4,1,81.8617
"9467",28,0,4,2,67.1119
"9468",28,0,4,3,57.8963
"9469",28,0,4,4,48.3408
"9470",28,0,4,5,40.6615
"9471",28,0,5,1,83.4476
"9472",28,0,5,2,72.3012
"9473",28,0,5,3,62.8273
"9474",28,0,5,4,54.6361
"9475",28,0,5,5,48.6896
"9476",28,1,1,1,73.8
"9477",28,1,1,2,55.8
"9478",28,1,1,3,39.8
"9479",28,1,1,4,26.3
"9480",28,1,1,5,20.9
"9481",28,1,2,1,76.5982880161128
"9482",28,1,2,2,59.27
"9483",28,1,2,3,46.2841733870968
"9484",28,1,2,4,36.2190332326284
"9485",28,1,2,5,29.2429003021148
"9486",28,1,3,1,80.0278172588832
"9487",28,1,3,2,64.4892603850051
"9488",28,1,3,3,52.6521384928717
"9489",28,1,3,4,43.3756397134084
"9490",28,1,3,5,35.9389795918367
"9491",28,1,4,1,82.0957424714434
"9492",28,1,4,2,68.1736297828335
"9493",28,1,4,3,56.2084449021627
"9494",28,1,4,4,47.5356404958678
"9495",28,1,4,5,41.7063917525773
"9496",28,1,5,1,84.0921406411582
"9497",28,1,5,2,71.179585492228
"9498",28,1,5,3,62.4171339563863
"9499",28,1,5,4,53.7821503131524
"9500",28,1,5,5,49.3098958333333
"9501",28,2,1,1,74.6
"9502",28,2,1,2,52.8
"9503",28,2,1,3,39.3
"9504",28,2,1,4,27.3
"9505",28,2,1,5,21.3
"9506",28,2,2,1,76.5052953156823
"9507",28,2,2,2,60.0412423625255
"9508",28,2,2,3,46.3431472081218
"9509",28,2,2,4,35.8169404517454
"9510",28,2,2,5,28.3323076923077
"9511",28,2,3,1,79.0108808290155
"9512",28,2,3,2,63.8834890965732
"9513",28,2,3,3,51.7946002076843
"9514",28,2,3,4,42.1063212435233
"9515",28,2,3,5,35.6118448637317
"9516",28,2,4,1,82.1231746031746
"9517",28,2,4,2,68.2743343982961
"9518",28,2,4,3,55.2372192513369
"9519",28,2,4,4,48.4786709539121
"9520",28,2,4,5,39.829247311828
"9521",28,2,5,1,83.1204909284952
"9522",28,2,5,2,70.81330472103
"9523",28,2,5,3,60.4812297734628
"9524",28,2,5,4,52.9266594124048
"9525",28,2,5,5,46.845
"9526",28,3,1,1,73.1
"9527",28,3,1,2,54.2
"9528",28,3,1,3,39.7
"9529",28,3,1,4,27.6
"9530",28,3,1,5,19.7
"9531",28,3,2,1,76.6670454545455
"9532",28,3,2,2,58.9511867905057
"9533",28,3,2,3,46.0735051546392
"9534",28,3,2,4,35.4775489186406
"9535",28,3,2,5,27.7369834710744
"9536",28,3,3,1,78.8428419936373
"9537",28,3,3,2,63.2300743889479
"9538",28,3,3,3,50.62983014862
"9539",28,3,3,4,41.80305907173
"9540",28,3,3,5,33.9476645435244
"9541",28,3,4,1,81.0334444444444
"9542",28,3,4,2,66.3326797385621
"9543",28,3,4,3,55.6322185061316
"9544",28,3,4,4,45.7046789989119
"9545",28,3,4,5,39.8932297447281
"9546",28,3,5,1,83.368903803132
"9547",28,3,5,2,69.8436794582393
"9548",28,3,5,3,58.4207718501703
"9549",28,3,5,4,50.3559188275085
"9550",28,3,5,5,44.5696245733788
"9551",28,4,1,1,74.1
"9552",28,4,1,2,53.2
"9553",28,4,1,3,37.8
"9554",28,4,1,4,25.7
"9555",28,4,1,5,21.4
"9556",28,4,2,1,76.1295047418335
"9557",28,4,2,2,58.3194154488518
"9558",28,4,2,3,44.5401664932362
"9559",28,4,2,4,36.1217208814271
"9560",28,4,2,5,27.2771159874608
"9561",28,4,3,1,78.5550379198266
"9562",28,4,3,2,62.1718232044199
"9563",28,4,3,3,49.8201965065502
"9564",28,4,3,4,40.2385450597177
"9565",28,4,3,5,32.3415682062299
"9566",28,4,4,1,80.7579302587177
"9567",28,4,4,2,65.2643497757848
"9568",28,4,4,3,52.4435520361991
"9569",28,4,4,4,45.0540268456376
"9570",28,4,4,5,38.06866359447
"9571",28,4,5,1,82.7640787949015
"9572",28,4,5,2,68.6908312958435
"9573",28,4,5,3,57.3028103044497
"9574",28,4,5,4,48.985172004745
"9575",28,4,5,5,41.7895683453237
"9576",28,5,1,1,72.6
"9577",28,5,1,2,53.8
"9578",28,5,1,3,36.7
"9579",28,5,1,4,28.9
"9580",28,5,1,5,22.6
"9581",28,5,2,1,75.5456453305352
"9582",28,5,2,2,58.5381002087683
"9583",28,5,2,3,44.0116402116402
"9584",28,5,2,4,34.6038622129436
"9585",28,5,2,5,26.8681295715778
"9586",28,5,3,1,78.0465934065934
"9587",28,5,3,2,61.1069716775599
"9588",28,5,3,3,48.5142222222222
"9589",28,5,3,4,38.9871287128713
"9590",28,5,3,5,31.6653674832962
"9591",28,5,4,1,79.8105446118192
"9592",28,5,4,2,64.5878857142857
"9593",28,5,4,3,52.4628878281623
"9594",28,5,4,4,44.3831422018349
"9595",28,5,4,5,35.7289071680376
"9596",28,5,5,1,81.477146311971
"9597",28,5,5,2,65.9757612667479
"9598",28,5,5,3,54.9652281134402
"9599",28,5,5,4,46.9117216117216
"9600",28,5,5,5,40.3268564356436
"9601",28,6,1,1,72.9
"9602",28,6,1,2,54.9
"9603",28,6,1,3,38.9
"9604",28,6,1,4,29.3
"9605",28,6,1,5,20.2
"9606",28,6,2,1,75.7909284951974
"9607",28,6,2,2,57.7270182992465
"9608",28,6,2,3,43.662460233298
"9609",28,6,2,4,34.1818770226537
"9610",28,6,2,5,26.2892553191489
"9611",28,6,3,1,77.565914221219
"9612",28,6,3,2,60.7869127516779
"9613",28,6,3,3,48.1031425364759
"9614",28,6,3,4,38.3312994350282
"9615",28,6,3,5,30.898083427283
"9616",28,6,4,1,79.6377088305489
"9617",28,6,4,2,64.3191646191646
"9618",28,6,4,3,51.8758620689655
"9619",28,6,4,4,42.4480887792848
"9620",28,6,4,5,34.5951219512195
"9621",28,6,5,1,81.4382506527415
"9622",28,6,5,2,66.661835106383
"9623",28,6,5,3,55.3373697916667
"9624",28,6,5,4,45.7948453608247
"9625",28,6,5,5,39.6227621483376
"9626",28,7,1,1,71.7
"9627",28,7,1,2,53.3
"9628",28,7,1,3,37.7
"9629",28,7,1,4,28.4
"9630",28,7,1,5,21.4
"9631",28,7,2,1,75.4193997856377
"9632",28,7,2,2,57.2307524536532
"9633",28,7,2,3,43.7551462621885
"9634",28,7,2,4,33.0906724511931
"9635",28,7,2,5,25.6010604453871
"9636",28,7,3,1,77.7168800931316
"9637",28,7,3,2,60.1441176470588
"9638",28,7,3,3,47.356315179606
"9639",28,7,3,4,37.7845886442642
"9640",28,7,3,5,30.5624856156502
"9641",28,7,4,1,79.2627054361568
"9642",28,7,4,2,62.490382244143
"9643",28,7,4,3,51.2787994891443
"9644",28,7,4,4,41.1698372966208
"9645",28,7,4,5,34.0454317897372
"9646",28,7,5,1,80.5596795727637
"9647",28,7,5,2,64.8268918918919
"9648",28,7,5,3,53.0597897503285
"9649",28,7,5,4,43.8961073825503
"9650",28,7,5,5,36.7805369127517
"9651",28,8,1,1,74.9
"9652",28,8,1,2,52.4
"9653",28,8,1,3,39.3
"9654",28,8,1,4,28.8
"9655",28,8,1,5,18.6
"9656",28,8,2,1,75.5044711014177
"9657",28,8,2,2,56.7662702702703
"9658",28,8,2,3,43.425
"9659",28,8,2,4,32.9532822757112
"9660",28,8,2,5,24.7771084337349
"9661",28,8,3,1,77.1210465116279
"9662",28,8,3,2,59.8228989037759
"9663",28,8,3,3,47.4043530834341
"9664",28,8,3,4,36.7257075471698
"9665",28,8,3,5,29.6518971848225
"9666",28,8,4,1,78.1102827763496
"9667",28,8,4,2,62.1856770833333
"9668",28,8,4,3,48.909585492228
"9669",28,8,4,4,39.7585234899329
"9670",28,8,4,5,31.6754161331626
"9671",28,8,5,1,80.1513475177305
"9672",28,8,5,2,64.0696675900277
"9673",28,8,5,3,52.4402542372881
"9674",28,8,5,4,41.3950284090909
"9675",28,8,5,5,35.3589488636364
"9676",28,9,1,1,74.1
"9677",28,9,1,2,55.3
"9678",28,9,1,3,41.6
"9679",28,9,1,4,28.7
"9680",28,9,1,5,20.6
"9681",28,9,2,1,74.9801569506727
"9682",28,9,2,2,56.5001086956522
"9683",28,9,2,3,42.525
"9684",28,9,2,4,32.0578890097933
"9685",28,9,2,5,24.1674008810573
"9686",28,9,3,1,76.9222891566265
"9687",28,9,3,2,59.1567695961995
"9688",28,9,3,3,45.8
"9689",28,9,3,4,34.8082026537998
"9690",28,9,3,5,27.9932121212121
"9691",28,9,4,1,78.4590120160214
"9692",28,9,4,2,61.6706199460916
"9693",28,9,4,3,49.6397606382979
"9694",28,9,4,4,39.0442558746736
"9695",28,9,4,5,30.8406504065041
"9696",28,9,5,1,79.453313253012
"9697",28,9,5,2,63.1713224368499
"9698",28,9,5,3,51.5458635703919
"9699",28,9,5,4,41.236737804878
"9700",28,9,5,5,33.5184325108853
"9701",28,10,1,1,74.2
"9702",28,10,1,2,52.6
"9703",28,10,1,3,40.6
"9704",28,10,1,4,29.4
"9705",28,10,1,5,20.2
"9706",28,10,2,1,74.9832229580574
"9707",28,10,2,2,56.2091212458287
"9708",28,10,2,3,42.1388577827548
"9709",28,10,2,4,31.9051627384961
"9710",28,10,2,5,23.9535555555556
"9711",28,10,3,1,76.352
"9712",28,10,3,2,59.6265682656827
"9713",28,10,3,3,44.721568627451
"9714",28,10,3,4,36.0432598039216
"9715",28,10,3,5,27.3516581632653
"9716",28,10,4,1,77.8538050734312
"9717",28,10,4,2,61.1059602649007
"9718",28,10,4,3,48.2889495225102
"9719",28,10,4,4,37.6994535519126
"9720",28,10,4,5,29.9371308016878
"9721",28,10,5,1,78.9084772370487
"9722",28,10,5,2,62.3274658573596
"9723",28,10,5,3,51.3349378881988
"9724",28,10,5,4,41.1569299552906
"9725",28,10,5,5,33.052030075188
"9726",28,11,1,1,71.5
"9727",28,11,1,2,54.1
"9728",28,11,1,3,40.7
"9729",28,11,1,4,28.3
"9730",28,11,1,5,19
"9731",28,11,2,1,75.0434490481523
"9732",28,11,2,2,56.1980790960452
"9733",28,11,2,3,42.4081746920493
"9734",28,11,2,4,31.7477324263039
"9735",28,11,2,5,23.9602064220183
"9736",28,11,3,1,76.076375
"9737",28,11,3,2,57.8845764854614
"9738",28,11,3,3,44.4614690721649
"9739",28,11,3,4,35.0038265306122
"9740",28,11,3,5,25.9743295019157
"9741",28,11,4,1,77.4358823529412
"9742",28,11,4,2,60.0167597765363
"9743",28,11,4,3,46.4715504978663
"9744",28,11,4,4,37.5728629579376
"9745",28,11,4,5,29.1907875185736
"9746",28,11,5,1,78.6214849921011
"9747",28,11,5,2,61.3409677419355
"9748",28,11,5,3,49.3464696223317
"9749",28,11,5,4,39.0588419405321
"9750",28,11,5,5,32.0243243243243
"9751",28,12,1,1,73.7
"9752",28,12,1,2,53.1
"9753",28,12,1,3,37.9
"9754",28,12,1,4,28.3
"9755",28,12,1,5,21.1
"9756",28,12,2,1,74.7049086757991
"9757",28,12,2,2,56.3703211517165
"9758",28,12,2,3,41.7434931506849
"9759",28,12,2,4,31.3364454443195
"9760",28,12,2,5,23.221198156682
"9761",28,12,3,1,76.2409560723514
"9762",28,12,3,2,57.6388888888889
"9763",28,12,3,3,44.9401041666667
"9764",28,12,3,4,34.3896202531646
"9765",28,12,3,5,26.2491503267974
"9766",28,12,4,1,76.7651470588235
"9767",28,12,4,2,59.4514925373134
"9768",28,12,4,3,45.4194729136164
"9769",28,12,4,4,35.9262150220913
"9770",28,12,4,5,28.7529673590504
"9771",28,12,5,1,78.6372448979592
"9772",28,12,5,2,61.0546511627907
"9773",28,12,5,3,46.4916230366492
"9774",28,12,5,4,39.1978583196046
"9775",28,12,5,5,30.1033391915641
"9776",28,13,1,1,72.8
"9777",28,13,1,2,54.9
"9778",28,13,1,3,38.7
"9779",28,13,1,4,26.4
"9780",28,13,1,5,20.8
"9781",28,13,2,1,74.505950991832
"9782",28,13,2,2,54.9057471264368
"9783",28,13,2,3,41.4980615735462
"9784",28,13,2,4,31.0725
"9785",28,13,2,5,23.8774305555556
"9786",28,13,3,1,75.4890066225166
"9787",28,13,3,2,57.2266393442623
"9788",28,13,3,3,43.1723684210526
"9789",28,13,3,4,32.9332899869961
"9790",28,13,3,5,25.511214953271
"9791",28,13,4,1,76.8496124031008
"9792",28,13,4,2,58.6892405063291
"9793",28,13,4,3,44.9743670886076
"9794",28,13,4,4,34.3512232415902
"9795",28,13,4,5,28.4528301886792
"9796",28,13,5,1,77.1567753001715
"9797",28,13,5,2,60.4026737967914
"9798",28,13,5,3,46.8327022375215
"9799",28,13,5,4,36.5253401360544
"9800",28,13,5,5,29.7391608391608
"9801",28,14,1,1,75.9
"9802",28,14,1,2,54.8
"9803",28,14,1,3,39.3
"9804",28,14,1,4,29.7
"9805",28,14,1,5,19.7
"9806",28,14,2,1,74.8361111111111
"9807",28,14,2,2,55.4234067207416
"9808",28,14,2,3,41.6915789473684
"9809",28,14,2,4,30.4109953703704
"9810",28,14,2,5,23.1016336056009
"9811",28,14,3,1,75.2576763485477
"9812",28,14,3,2,56.5299719887955
"9813",28,14,3,3,42.6927170868347
"9814",28,14,3,4,32.2882920110193
"9815",28,14,3,5,23.8938858695652
"9816",28,14,4,1,76.3040064102564
"9817",28,14,4,2,58.1071770334928
"9818",28,14,4,3,44.5251931993818
"9819",28,14,4,4,34.46208
"9820",28,14,4,5,26.7234741784038
"9821",28,14,5,1,77.351656920078
"9822",28,14,5,2,59.6147286821705
"9823",28,14,5,3,46.4250447227191
"9824",28,14,5,4,35.860853432282
"9825",28,14,5,5,27.878453038674
"9826",28,15,1,1,73.5
"9827",28,15,1,2,52.7
"9828",28,15,1,3,38.2
"9829",28,15,1,4,29.2
"9830",28,15,1,5,22.6
"9831",28,15,2,1,74.5437284234753
"9832",28,15,2,2,55.3091981132076
